CustomerID,Age,Gender,Tenure,MonthlyCharges,ContractType,InternetService,TotalCharges,TechSupport,Churn,ChurnFlag,AgeDataQualityFlag,TenureDataQualityFlag,AgeGroup,TenureSegment,MonthlyChargeBand,AnnualRevenue,ActualMonthlyRevenueLost,ActualAnnualRevenueLost,CustomerLifecycleStage,ChurnProbability,RiskBand,MonthlyRevenueAtRisk,AnnualRevenueAtRisk,MonthlyChargesNormalized,TotalChargesNormalized,TenureNormalized,CustomerValueScore,ValueTier,RetentionPriorityScore,RetentionPriorityRank,PriorityTier,RecommendedAction,InterventionCost,ExpectedSuccessRate,ExpectedRevenueProtected,ExpectedNetBenefit,ExpectedROI,CampaignRank,CumulativeCampaignCost,CampaignRiskTier,CumulativeExpectedRevenueProtected,CumulativeExpectedNetBenefit
211,50,Female,38,117.6,One-Year,Fiber Optic,4468.8,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Premium,1411.1999999999998,117.6,1411.1999999999998,Established,0.9878042328042327,Critical,116.16577777777776,1393.9893333333332,0.9737661182747888,0.3599154334038055,0.3114754098360656,0.5933457014602639,Top Value,0.8300208202666451,27,Immediate Action,Personalized Retention Email,2,0.03,41.81968,39.81968,19.90984,496,16680,Medium,84522.40051718867,67842.40051718864
231,37,Male,4,117.58,One-Year,Fiber Optic,470.32,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Premium,1410.96,117.58,1410.96,New,0.9853484848484849,Critical,115.85727484848485,1390.2872981818182,0.9735437972432193,0.037879391925903554,0.03278688524590164,0.41087202738282935,Top Value,0.7555579018622227,161,High Priority,Personalized Retention Email,2,0.03,41.708618945454546,39.708618945454546,19.854309472727273,497,16682,Medium,84564.10913613412,67882.1091361341
436,45,Female,12,117.13,Month-to-Month,Fiber Optic,1405.56,Yes,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Premium,1405.56,117.13,1405.56,Developing,0.9884907407407407,Critical,115.78192046296296,1389.3830455555556,0.9685415740329035,0.11320326185442464,0.09836065573770492,0.45162793519663624,Top Value,0.7737456185230989,101,High Priority,Personalized Retention Email,2,0.03,41.68149136666666,39.68149136666666,19.84074568333333,498,16684,Medium,84605.79062750078,67921.79062750076
811,43,Female,25,116.88,Month-to-Month,Fiber Optic,2922.0,Yes,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Premium,1402.56,116.88,1402.56,Established,0.9901516290726817,Critical,115.72892240601503,1388.7470688721803,0.9657625611382838,0.23533675626698883,0.20491803278688525,0.5199023973454809,Top Value,0.8020519363818015,53,Immediate Action,Personalized Retention Email,2,0.03,41.66241206616541,39.66241206616541,19.831206033082704,499,16686,Medium,84647.45303956694,67961.45303956691
863,60,Male,34,116.19,Month-to-Month,DSL,3950.46,Yes,Yes,1,Expected Range,Expected Range,55-64,25-48 Months,Premium,1394.28,116.19,1394.28,Established,0.9944418604651162,Critical,115.54419976744185,1386.5303972093022,0.9580924855491331,0.3181685291452733,0.27868852459016397,0.5642681105680398,Top Value,0.8223723605062856,32,Immediate Action,Personalized Retention Email,2,0.03,41.595911916279064,39.595911916279064,19.797955958139532,500,16688,Medium,84689.04895148322,68001.04895148319
715,44,Male,15,33.12,Month-to-Month,No Internet,496.7999999999999,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Low,397.43999999999994,33.12,397.43999999999994,Developing,1.0,Critical,33.12,397.43999999999994,0.034682080924855474,0.04001208094231349,0.12295081967213116,0.0586147656177847,Low Value,0.6234459062471138,729,High Priority,Contract Upgrade Offer,40,0.2,79.488,39.488,0.9872,501,16728,Critical,84768.53695148321,68040.53695148318
100,42,Female,8,119.65,Two-Year,Fiber Optic,957.2,Yes,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Premium,1435.8000000000002,119.65,1435.8000000000002,Developing,0.9586055939680063,Critical,114.69715931827196,1376.3659118192636,0.9965540240106716,0.07709251988321755,0.06557377049180328,0.4419974341863457,Top Value,0.751962330055342,176,High Priority,Personalized Retention Email,2,0.03,41.290977354577905,39.290977354577905,19.645488677288952,502,16730,Medium,84809.8279288378,68079.82792883777
233,45,Female,0,117.1,One-Year,Fiber Optic,0.0,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1405.1999999999998,117.1,1405.1999999999998,New,0.9781502866746208,Critical,114.54139856959809,1374.496782835177,0.9682080924855492,0.0,0.0,0.3872832369942197,Top Value,0.7418034668024603,218,High Priority,Personalized Retention Email,2,0.03,41.23490348505531,39.23490348505531,19.617451742527656,503,16732,Medium,84851.06283232284,68119.06283232282
880,56,Female,4,119.6,Two-Year,Fiber Optic,478.4,Yes,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,Premium,1435.1999999999998,119.6,1435.1999999999998,New,0.9567736544501253,Critical,114.43012907223498,1373.1615488668197,0.9959982214317475,0.03853015201852411,0.03278688524590164,0.42008156309065786,Top Value,0.7420968179063383,216,High Priority,Personalized Retention Email,2,0.03,41.19484646600459,39.19484646600459,19.597423233002296,504,16734,Medium,84892.25767878885,68158.25767878882
974,38,Female,23,114.65,Month-to-Month,Fiber Optic,2636.9500000000003,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Premium,1375.8000000000002,114.65,1375.8000000000002,Developing,0.9916315789473685,Critical,113.6905605263158,1364.2867263157896,0.9409737661182749,0.2123789388905668,0.18852459016393444,0.49785328259999195,Top Value,0.7941202604084179,63,High Priority,Personalized Retention Email,2,0.03,40.92860178947369,38.92860178947369,19.464300894736844,505,16736,Medium,84933.18628057833,68197.1862805783
506,40,Female,47,114.45,Month-to-Month,DSL,5379.150000000001,Yes,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Premium,1373.4,114.45,1373.4,Established,0.9921939972172531,Critical,113.55660298151462,1362.6792357781753,0.938750555802579,0.4332346723044398,0.3852459016393443,0.6234438330374217,Top Value,0.8446939315453206,18,Immediate Action,Personalized Retention Email,2,0.03,40.88037707334526,38.88037707334526,19.44018853667263,506,16738,Medium,84974.06665765168,68236.06665765165
499,36,Male,11,32.92,Month-to-Month,Fiber Optic,362.12,Yes,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Low,395.04,32.92,395.04,Developing,0.9983720930232558,Critical,32.866409302325586,394.396911627907,0.032458870609159696,0.02916500553709856,0.09016393442622951,0.04573228378820575,Low Value,0.6173161693292357,752,High Priority,Contract Upgrade Offer,40,0.2,78.8793823255814,38.8793823255814,0.9719845581395351,507,16778,High,85052.94603997727,68274.94603997724
543,50,Female,28,114.04,Month-to-Month,Fiber Optic,3193.1200000000003,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Premium,1368.48,114.04,1368.48,Established,0.9903659147869674,Critical,112.94132892230577,1355.2959470676692,0.9341929746554025,0.2571726568005638,0.22950819672131148,0.5210646689226862,Top Value,0.8026454164412549,52,Immediate Action,Personalized Retention Email,2,0.03,40.65887841203008,38.65887841203008,19.32943920601504,508,16780,Medium,85093.60491838929,68313.60491838926
69,48,Female,17,114.52,Month-to-Month,Fiber Optic,1946.84,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1374.24,114.52,1374.24,Developing,0.9848716931216931,Critical,112.78750629629629,1353.4500755555555,0.9395286794130726,0.15679774489076814,0.13934426229508198,0.4655267480507684,Top Value,0.7771337150933233,93,High Priority,Personalized Retention Email,2,0.03,40.603502266666666,38.603502266666666,19.301751133333333,509,16782,Medium,85134.20842065595,68352.20842065592
635,34,Female,17,114.47,Month-to-Month,DSL,1945.99,Yes,Yes,1,Expected Range,Expected Range,25-34,13-24 Months,Premium,1373.6399999999999,114.47,1373.6399999999999,Developing,0.9852836594069152,Critical,112.78542049230958,1353.425045907715,0.9389728768341485,0.1567292862176583,0.13934426229508198,0.4652804664836104,Top Value,0.7772823822375933,92,High Priority,Personalized Retention Email,2,0.03,40.60275137723145,38.60275137723145,19.301375688615725,510,16784,Medium,85174.81117203318,68390.81117203315
798,51,Female,36,113.6,Month-to-Month,Fiber Optic,4089.6,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Premium,1363.1999999999998,113.6,1363.1999999999998,Established,0.9896516290726817,Critical,112.42442506265664,1349.0931007518798,0.9293019119608716,0.32937481123527634,0.29508196721311475,0.5607724405199741,Top Value,0.8180999536515986,36,Immediate Action,Personalized Retention Email,2,0.03,40.472793022556395,38.472793022556395,19.236396511278198,511,16786,Medium,85215.28396505574,68429.28396505571
690,49,Male,68,113.74,Month-to-Month,DSL,7734.32,Yes,Yes,1,Expected Range,Expected Range,45-54,49-72 Months,Premium,1364.8799999999999,113.74,1364.8799999999999,Loyal,0.9880332829315387,Critical,112.3789056006332,1348.5468672075986,0.9308581591818588,0.6229191583610187,0.5573770491803279,0.7297092313941821,Top Value,0.884703662316596,9,Immediate Action,Personalized Retention Email,2,0.03,40.45640601622795,38.45640601622795,19.228203008113976,512,16788,Medium,85255.74037107197,68467.74037107194
661,39,Female,26,113.38,Month-to-Month,Fiber Optic,2947.88,Yes,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Premium,1360.56,113.38,1360.56,Established,0.9906633249791145,Critical,112.321407786132,1347.856893433584,0.9268563806136061,0.23742112151414477,0.21311475409836067,0.5071186332999833,Top Value,0.797245448307462,57,High Priority,Personalized Retention Email,2,0.03,40.43570680300752,38.43570680300752,19.21785340150376,513,16790,Medium,85296.17607787497,68506.17607787494
950,47,Female,3,114.13,One-Year,Fiber Optic,342.39,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1369.56,114.13,1369.56,New,0.9826231274303562,Critical,112.14677753362655,1345.7613304035185,0.9351934192974656,0.027575958924796133,0.02459016393442623,0.3898764943262714,Top Value,0.7455244741887223,201,High Priority,Personalized Retention Email,2,0.03,40.372839912105555,38.372839912105555,19.186419956052777,514,16792,Medium,85336.54891778708,68544.54891778705
667,42,Female,8,32.58,Month-to-Month,Fiber Optic,260.64,No,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Low,390.96,32.58,390.96,Developing,1.0,Critical,32.58,390.96,0.028679413072476678,0.020991845363938385,0.06557377049180328,0.035212353729319926,Low Value,0.614084941491728,766,High Priority,Contract Upgrade Offer,40,0.2,78.19200000000001,38.19200000000001,0.9548000000000002,515,16832,Critical,85414.74091778707,68582.74091778704
313,53,Male,24,113.44,Two-Year,Fiber Optic,2722.56,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1361.28,113.44,1361.28,Developing,0.9834730846495555,Critical,111.56518672264558,1338.7822406717469,0.9275233437083148,0.2192739353669586,0.19672131147540983,0.4969355427306139,Top Value,0.7888580678819788,70,High Priority,Personalized Retention Email,2,0.03,40.163467220152405,38.163467220152405,19.081733610076203,516,16834,Medium,85454.90438500722,68620.90438500719
591,45,Male,14,112.48,Month-to-Month,Fiber Optic,1574.72,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1349.76,112.48,1349.76,Developing,0.9913389355742297,Critical,111.50580347338936,1338.0696416806722,0.9168519341929748,0.12682734319943623,0.11475409836065574,0.4398188683871565,Top Value,0.7707309086994004,105,High Priority,Personalized Retention Email,2,0.03,40.14208925042016,38.14208925042016,19.07104462521008,517,16836,Medium,85495.04647425764,68659.04647425762
804,40,Male,11,32.51,Month-to-Month,No Internet,357.60999999999996,No,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Low,390.12,32.51,390.12,Developing,1.0,Critical,32.51,390.12,0.027901289461983114,0.02880177187153931,0.09016393442622951,0.043782119546389386,Low Value,0.6175128478185558,751,High Priority,Contract Upgrade Offer,40,0.2,78.024,38.024,0.9506,518,16876,Critical,85573.07047425765,68697.07047425762
57,36,Male,18,111.71,Month-to-Month,DSL,2010.78,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Premium,1340.52,111.71,1340.52,Developing,0.9940748570981128,Critical,111.04810228643018,1332.577227437162,0.9082925744775456,0.16194744790093626,0.14754098360655737,0.4568838824579853,Top Value,0.7791984672420618,87,High Priority,Personalized Retention Email,2,0.03,39.97731682311486,37.97731682311486,18.98865841155743,519,16878,Medium,85613.04779108077,68735.04779108074
587,40,Female,4,116.23,Two-Year,Fiber Optic,464.92,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Premium,1394.76,116.23,1394.76,New,0.9533383816145867,Critical,110.80652009506342,1329.678241140761,0.9585371276122723,0.03744447800261754,0.03278688524590164,0.4047171396573005,Top Value,0.7338898848316722,254,High Priority,Personalized Retention Email,2,0.03,39.89034723422283,37.89034723422283,18.945173617111415,520,16880,Medium,85652.93813831499,68772.93813831496
590,36,Male,56,114.09,Two-Year,Fiber Optic,6389.04,No,Yes,1,Expected Range,Expected Range,35-44,49-72 Months,Premium,1369.08,114.09,1369.08,Loyal,0.9643700897867565,Critical,110.02498354377106,1320.2998025252527,0.9347487772343266,0.5145708245243129,0.45901639344262296,0.6687533978378959,Top Value,0.8461234130072123,16,Immediate Action,Personalized Retention Email,2,0.03,39.60899407575758,37.60899407575758,18.80449703787879,521,16882,Medium,85692.54713239074,68810.54713239071
630,55,Male,46,32.32,Month-to-Month,No Internet,1486.72,No,Yes,1,Expected Range,Expected Range,55-64,25-48 Months,Low,387.84000000000003,32.32,387.84000000000003,Established,1.0,Critical,32.32,387.84000000000003,0.025789239662072083,0.11973985704218262,0.3770491803278689,0.14648694091155998,Low Value,0.6585947763646239,590,High Priority,Contract Upgrade Offer,40,0.2,77.56800000000001,37.56800000000001,0.9392000000000003,522,16922,Critical,85770.11513239074,68848.11513239071
117,44,Male,13,32.02,One-Year,No Internet,416.2600000000001,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Low,384.24,32.02,384.24,Developing,0.9979999999999999,Critical,31.95596,383.47152,0.022454424188528277,0.033525420316118,0.10655737704918034,0.047355011048347696,Low Value,0.617742004419339,749,High Priority,Complimentary Tech Support,20,0.15,57.520728,37.520728,1.8760363999999998,523,16942,High,85827.63586039074,68885.63586039071
998,51,Female,15,111.72,Month-to-Month,Fiber Optic,1675.8,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1340.6399999999999,111.72,1340.6399999999999,Developing,0.9796335978835979,Critical,109.44466555555556,1313.3359866666667,0.9084037349933305,0.13496828752642706,0.12295081967213116,0.44133809954961445,Top Value,0.7643153985500045,126,High Priority,Personalized Retention Email,2,0.03,39.4000796,37.4000796,18.7000398,524,16944,Medium,85867.03593999075,68923.03593999072
655,70,Male,35,32.13,Month-to-Month,DSL,1124.5500000000002,No,Yes,1,Expected Range,Expected Range,65+,25-48 Months,Low,385.56000000000006,32.13,385.56000000000006,Established,1.0,Critical,32.13,385.56000000000006,0.023677189862160997,0.0905708245243129,0.2868852459016394,0.11289197600378376,Low Value,0.6451567904015135,646,High Priority,Contract Upgrade Offer,40,0.2,77.11200000000002,37.11200000000002,0.9278000000000006,525,16984,Critical,85944.14793999074,68960.14793999071
721,48,Male,26,109.75,Month-to-Month,DSL,2853.5,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Premium,1317.0,109.75,1317.0,Established,0.9895205641688198,Critical,108.59988191752798,1303.1985830103358,0.8865051133837263,0.2298197926104903,0.21311475409836067,0.4883176612917523,Top Value,0.7890394030179928,69,High Priority,Personalized Retention Email,2,0.03,39.09595749031007,37.09595749031007,18.547978745155035,526,16986,Medium,85983.24389748105,68997.24389748102
279,45,Male,5,110.06,One-Year,Fiber Optic,550.3,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1320.72,110.06,1320.72,New,0.9825327776798366,Critical,108.13755751144282,1297.6506901373139,0.8899510893730549,0.04432095036746199,0.04098360655737705,0.38173867001717793,Top Value,0.7422151346147731,215,High Priority,Personalized Retention Email,2,0.03,38.92952070411941,36.92952070411941,18.464760352059706,527,16988,Medium,86022.17341818516,69034.17341818514
96,30,Male,3,110.81,One-Year,Fiber Optic,332.43,Yes,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,Premium,1329.72,110.81,1329.72,New,0.9723164964120845,Critical,107.74239096742309,1292.908691609077,0.8982881280569144,0.026773784355179703,0.02459016393442623,0.37483361673068516,High Value,0.7333233445395247,256,High Priority,Personalized Retention Email,2,0.03,38.78726074827231,36.78726074827231,18.393630374136155,528,16990,Medium,86060.96067893344,69070.9606789334
198,46,Male,9,109.46,One-Year,DSL,985.14,Yes,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Premium,1313.52,109.46,1313.52,Developing,0.9737888549359136,Critical,106.5909280612851,1279.091136735421,0.8832814584259672,0.07934279673814558,0.07377049180327869,0.39952518517955754,Top Value,0.7440833870333712,208,High Priority,Personalized Retention Email,2,0.03,38.37273410206263,36.37273410206263,18.186367051031315,529,16992,Medium,86099.33341303549,69107.33341303546
201,48,Female,17,107.67,Month-to-Month,Fiber Optic,1830.39,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1292.04,107.67,1292.04,Developing,0.9848716931216931,Critical,106.0411351984127,1272.4936223809525,0.8633837261004893,0.14741890667472063,0.13934426229508198,0.4317861733501185,Top Value,0.7636374852130633,128,High Priority,Personalized Retention Email,2,0.03,38.17480867142857,36.17480867142857,18.087404335714286,530,16994,Medium,86137.50822170691,69143.50822170688
582,40,Female,4,109.14,One-Year,Fiber Optic,436.56,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Premium,1309.68,109.14,1309.68,New,0.9703792333815087,Critical,105.90718953125786,1270.8862743750942,0.8797243219208539,0.035160374509211716,0.03278688524590164,0.3723925811580411,High Value,0.7311845724921217,269,High Priority,Personalized Retention Email,2,0.03,38.126588231252825,36.126588231252825,18.063294115626412,531,16996,Medium,86175.63480993817,69179.63480993814
213,54,Female,37,106.26,One-Year,DSL,3931.62,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Premium,1275.1200000000001,106.26,1275.1200000000001,Established,0.9948611111111111,Critical,105.71394166666667,1268.5673000000002,0.8477100933748334,0.31665116279069766,0.30327868852459017,0.5257316164578251,Top Value,0.8072093132497967,49,Immediate Action,Personalized Retention Email,2,0.03,38.057019000000004,36.057019000000004,18.028509500000002,532,16998,Medium,86213.69182893817,69215.69182893814
774,54,Male,22,106.22,Month-to-Month,DSL,2336.84,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1274.6399999999999,106.22,1274.6399999999999,Developing,0.9951341681574241,Critical,105.70315134168158,1268.437816100179,0.8472654513116942,0.18820819490586932,0.18032786885245902,0.4498610159548467,Top Value,0.7770249072763931,94,High Priority,Personalized Retention Email,2,0.03,38.053134483005365,36.053134483005365,18.026567241502683,533,17000,Medium,86251.74496342118,69251.74496342115
